Leap Product,Company ObjectId,Account Name,Plan,Account ID,Agreement: Agreement #,Next Payment Due Date,Start Date,NAICS Code,Primary Classification,Current Number of Licenses,Current Monthly Cost Per License,Current Total Monthly Cost,Total Setup Fee,Total Paid-To-Date,Billing Zip/Postal Code,Billing City,Billing State/Province,Account Owner,Customer Success Manager,Current MRR,Consolidated Census Bands,Census Bands,# Of Potential Users,Current Leap Users,Current SalesPro Users,Current Leap MRR,Current SalesPro MRR
Leap,eTfcYJWaBe,JAM Roofing,Enterprise 2021,0011K00002J2JTz,2980,10/24/23,6/24/21,238160,Contractors - Roofing,3,125,375,0,"$9,750 ",97401,Eugene,OR,Corey Stroup Mishenko,Corey Stroup Mishenko,375,1-9 employees,1-4 employees,3,0,3,0,375
Leap,nbKSf8gHpk,"Americas Services Group, LLC",Premium 2021,0011K00002U2phw,3644,10/10/23,10/10/22,not found,Contractors - Building,15,99,1485,0,"$9,713 ",,,FL,Sydney Stansell,Sydney Stansell,1485,10-19 employees,10-19 employees,,0,15,0,1485
Leap,IaxM67WScC,The Safer Window Co.,Premium 2021,0011K00002Xwp9s,3509,10/21/23,7/21/22,not found,,11,99,1089,1500,"$9,607 ",,,KY,Sydney Stansell,Sydney Stansell,1089,10-19 employees,10-19 employees,,0,11,0,1089
Leap,TRqZrFeUDN,Valley Coatings,Premium 2019,0011K00002AGMca,1954,10/12/23,6/12/19,not found,Contractors - Painting,1,137.5,137.5,1500,"$9,568 ",17043,Lemoyne,PA,Francesca Furnells,Francesca Furnells,137.5,10-19 employees,10-19 employees,5,0,1,0,137.5
Leap,BGUoriI5lx,Pinnacle Concrete Coatings,Enterprise 2021,0014100001SbRIA,3426,10/20/23,5/20/22,not found,Contractors - Concrete,5,112.5,562.5,0,"$9,563 ",21801,Salisbury,MD,Corey Stroup Mishenko,Corey Stroup Mishenko,562.5,1-9 employees,5-9 employees,2,0,5,0,562.5
Leap,vXwNfPlY35,Lifetime Aluminum Storm Window Corp.,Premium 2019,0014100000gIvl7,1133,11/5/23,9/5/17,444110,Construction Supplies & Services,1,95,95,2500,"$9,530 ",7936,East Hanover,NJ,Sydney Phillips,Sydney Phillips,95,1-9 employees,1-4 employees,1,0,1,0,95
Leap,aVtHro5JUl,Innovative Spaces,Premium 2021,0011K00002LTDZh,2871,10/30/23,3/30/21,not found,Contractors - Building,3,90,270,1000,"$9,529 ",46637,South Bend,IN,Colton Temanson,Colton Temanson,270,1-9 employees,1-4 employees,2,0,3,0,270
Leap,zYBwWumDgH,ReBath Michigan,Premium 2021,0011K000026K6YU,5811,10/9/23,1/9/23,not found,Contractors - Building,12,99,1188,0,"$9,504 ",48083,Troy,MI,Colton Temanson,Colton Temanson,1188,10-19 employees,10-19 employees,,0,12,0,1188
Leap,bjclFIirCa,Brian M. LeBlanc Roofing Inc.,Premium 2021,0011K00002O8zhU,3402,10/29/23,4/29/22,not found,Contractors - Roofing,4,99,396,1500,"$9,448 ",1453,Leominster,Massachusetts,Colton Temanson,Colton Temanson,396,10-19 employees,10-19 employees,,0,4,0,396
Leap,1q2tnvaFC0,"Big Sky Exterior Designs, Inc.",Premium 2021,0011K00002U5e13,3333,10/11/23,3/11/22,not found,Furniture,5,99,495,0,"$9,405 ",59101,Billings,MT,Colton Temanson,Colton Temanson,495,1-9 employees,5-9 employees,,0,5,0,495
Leap,fWEjLHl4ja,Roof Time,Enterprise 2021,0011K000027TbcK,3217,10/23/23,12/23/21,238160,Contractors - Roofing,4,125,500,0,"$9,390 ",55044,Minnesota,MN,Sydney Stansell,Sydney Stansell,500,10-19 employees,10-19 employees,2,0,4,0,500
Leap,yrdXfYRVDD,"Emerald Coast Baths, DBA Re-Bath NWFL",Premium 2020,0011K00002LV5U9,2677,10/23/23,9/23/20,not found,Contractors - Building,3,55,165,1000,"$9,349 ",,Panama City Beach,FL,Colton Temanson,Colton Temanson,165,1-9 employees,1-4 employees,2,0,3,0,165
Leap,n83q4pv1KP,Gragg Home Exterior,Premium 2021,0011K00002R3hZx,2961,11/7/23,6/7/21,not found,,3,99,297,1000,"$9,316 ",68801,Grand Island,NE,Corey Stroup Mishenko,Corey Stroup Mishenko,297,10-19 employees,10-19 employees,,0,3,0,297
Leap,fmhCv4YDQv,Gutter Guards America,SalesPro Enterprise 2023,0011K00002NFhKd,6816,10/30/23,6/30/23,not found,Cleaning Services & Supplies,20,103.2,2064,1000,"$9,256 ",,Raleigh,NC,Colton Temanson,Colton Temanson,2064,20-49 employees,20-49 employees,6,0,20,0,2064
Leap,Cj0HtrSNv8,Steve the Window Guy for Universal Windows Direct,Premium 2019,0011K0000223nOY,1438,10/10/23,1/10/19,not found,Glass Products & Services,1,104,104,2500,"$9,222 ",55420,Bloomington,MN,Sydney Phillips,Sydney Phillips,104,10-19 employees,10-19 employees,1,0,1,0,104
Leap,Bvw5PtvwIx,VIBE Illuminations Inc.,Premium 2021,0011K00002VLn7z,3367,10/30/23,3/30/22,not found,Lighting Fixtures,5,99,495,750,"$8,922 ",,,ON,Colton Temanson,Colton Temanson,495,1-9 employees,5-9 employees,2,0,5,0,495
Leap,boB5ESzNIF,LEGACY EXTERIORS,Premium 2021,0011K00002VNhpp,3435,10/24/23,5/24/22,not found,Glass Products & Services,5,99,495,500,"$8,915 ",,,TX,Christopher Cielo,Christopher Cielo,495,1-9 employees,5-9 employees,,0,5,0,495
Leap,XoLwpChYlz,Reliable Home Improvement inc,Premium 2021,0011K000027TvEd,5810,10/9/23,1/9/23,not found,Contractors - Building,10,90,900,0,"$8,900 ",95610,Citrus Heights,CA,Sydney Stansell,Sydney Stansell,900,10-19 employees,10-19 employees,0,0,10,0,900
Leap,2VOYceymqm,Modern Bath Design by Veracity,Premium 2021,0011K00002ZNB6z,5556,10/15/23,11/15/22,not found,Glass Products & Services,8,99,792,1500,"$8,883 ",92507,Riverside,CA,Yesenia Romero,Yesenia Romero,792,10-19 employees,10-19 employees,5,0,8,0,792
Leap,LMgnGPsYOg,Advance Inc,Premium 2020,0011K00002JVhn9,2520,10/14/23,5/14/20,not found,Contractors - Roofing,1,123.75,123.75,2500,"$8,815 ",,Newark,DE,Francesca Furnells,Francesca Furnells,123.75,10-19 employees,10-19 employees,1,0,1,0,123.75
Leap,WNjqCfgICi,Dynasty Roofing,Premium 2021,0011K00002ZMosr,3689,10/9/23,11/9/22,not found,Contractors - Roofing,1,99,99,500,"$8,757 ",99214,Spokane Valley,WA,Sydney Stansell,Sydney Stansell,99,1-9 employees,5-9 employees,5,0,1,0,99
Leap,yHixbpZjF0,Next 2 Natural Turf,Premium 2021,0011K00002aMvpK,5972,10/19/23,1/19/23,not found,,2,99,198,1000,"$8,669 ",,,CO,Sydney Stansell,Sydney Stansell,198,1-9 employees,1-4 employees,,0,2,0,198
Leap,aHFnCBwXc3,Coastal Exteriors Inc,Premium 2019,0011K00002AGn40,1946,11/6/23,6/6/19,not found,Contractors - Roofing,1,137.5,137.5,1500,"$8,625 ",28562,Trent Woods,NC,Francesca Furnells,Francesca Furnells,137.5,1-9 employees,1-4 employees,2,0,1,0,137.5
Leap,jYf1HSPMYo,Paradise Home Improvement,SalesPro Team 2023,0011K00002cRok4,6468,10/31/23,4/10/23,not found,,50,50,2500,0,"$8,559 ",,,SC,Yesenia Romero,Yesenia Romero,2500,50-249 employees,50-99 employees,,0,50,0,2500
Leap,KVl6UMVuTG,J.C. Lilly Windows & Doors,Premium 2021,0011K00002NDwKS,3281,10/9/23,2/9/22,423310,Glass Products & Services,3,99,297,500,"$8,440 ",60521,Hinsdale,IL,Colton Temanson,Colton Temanson,297,1-9 employees,1-4 employees,0,0,3,0,297
Leap,EQ36vhXwGn,Superior SoftWash,Enterprise 2021,0011K00002aMK6h,5951,10/16/23,1/16/23,not found,,5,112.5,562.5,1500,"$8,407 ",21090,Linthicum Heights,MD,Jordan Kahlenberg,Jordan Kahlenberg,562.5,1-9 employees,5-9 employees,6,0,5,0,562.5
Leap,UAaRzbUlh7,Near Me Roofing Company,Premium 2021,0011K00002NFhIh,3180,11/2/23,12/2/21,not found,Contractors - Roofing,4,99,396,750,"$8,293 ",,Bellevue,WA,Corey Stroup Mishenko,Corey Stroup Mishenko,396,1-9 employees,1-4 employees,,0,4,0,396
Leap,sK4ZIKZ5t0,TriState Roofing INC.,SalesPro Team 2023,0011K00002aOKpu,6399,10/29/23,3/29/23,not found,Contractors - Roofing,15,80,1200,500,"$8,234 ",98409,Tacoma,WA,Yesenia Romero,Yesenia Romero,1200,50-249 employees,100-249 employees,20,0,15,0,1200
Leap,izGHWn8oyz,MODE Renovation,Premium 2021,0011K00002ZJpKn,3636,11/4/23,10/4/22,not found,Contractors - Building,9,99,891,1500,"$8,232 ",,,CA,Corey Stroup Mishenko,Corey Stroup Mishenko,891,1-9 employees,5-9 employees,3,0,9,0,891
Leap,GOOo7YxNtQ,Holliers,Premium 2021,0011K00002YLfJb,3654,10/18/23,9/16/22,not found,Contractors - Roofing,6,99,594,1000,"$8,128 ",70555,Maurice,Louisiana,Christopher Cielo,Christopher Cielo,594,10-19 employees,10-19 employees,,0,6,0,594
Leap,ASgMbE7Q18,JMancia Contractors,Premium 2019,0014100001sB0TC,1382,10/17/23,10/17/18,not found,Contractors - Roofing,1,95,95,2500,"$8,105 ",20785,Hyattsville,MD,Corey Stroup Mishenko,Corey Stroup Mishenko,95,1-9 employees,1-4 employees,1,0,1,0,95
Leap,ZIGyOGbipk,EXTERIORMAX,Enterprise 2021,0011K00002PQ61D,2896,10/21/23,4/21/21,not found,Contractors - Roofing,1,125,125,0,"$8,064 ",20871,Clarksburg,MD,Sydney Stansell,Sydney Stansell,125,10-19 employees,10-19 employees,,0,1,0,125
Leap,UFQnTA13GJ,"Kansas City Bath Remodelers, Inc.",Premium 2021,0011K00002Si6Xh,3118,10/20/23,10/20/21,236118,,5,90,450,0,"$7,987 ",55406,Minneapolis,MN,Christopher Cielo,Christopher Cielo,450,1-9 employees,5-9 employees,,0,5,0,450
Leap,QIfFm81TJA,SetRoc LLC DBA Castle The Window People,Premium 2020,0011K00002O8O7V,2769,10/23/23,12/23/20,not found,Housewares & Home Decor,2,112.5,225,1000,"$7,970 ",,,MA,Christopher Cielo,Christopher Cielo,225,1-9 employees,1-4 employees,5,0,2,0,225
Leap,L62rFiyGbO,Eastern Waterproofing,Premium 2021,0011K00002ShK5e,3102,11/7/23,10/7/21,not found,Home Improvement & Remodeling Services,3,99,297,500,"$7,925 ",6074,South Windsor,CT,Christopher Cielo,Christopher Cielo,297,50-249 employees,50-99 employees,2,0,3,0,297
Leap,XSkKblv9Hx,Amador Roofing Corp,Premium 2021,0011K00002U4siW,3299,10/21/23,2/21/22,not found,Contractors - Roofing,4,99,396,0,"$7,920 ",33166,Miami,FL,Christopher Cielo,Christopher Cielo,396,1-9 employees,1-4 employees,,0,4,0,396
Leap,MMvnaevpGo,1 Day Bath Arizona,Premium 2019,0011K00002H6DTd,2363,10/29/23,2/29/20,not found,Contractors - Building,1,137.5,137.5,2000,"$7,888 ",85209,Mesa,AZ,Corey Stroup Mishenko,Corey Stroup Mishenko,137.5,10-19 employees,10-19 employees,1,0,1,0,137.5
Leap,DkNM9cQRrH,ABC Seamless Twin Falls,Premium 2021,0011K00002SkVau,3189,10/9/23,12/9/21,not found,Contractors - Siding,3,99,297,1000,"$7,849 ",,,MN,Christopher Cielo,Christopher Cielo,297,10-19 employees,10-19 employees,,0,3,0,297
Leap,NAHHEuIll9,Nine Square Roofing and Construction LLC,Premium 2020,0011K00002LUzYn,2787,10/15/23,1/15/21,not found,Contractors - Roofing,3,125,375,500,"$7,824 ",32774,Orange City,FL,Francesca Furnells,Francesca Furnells,375,10-19 employees,10-19 employees,,0,3,0,375
Leap,co9Me3d89a,Metrolina Home Remodeling,Premium 2020,0011K00002JW0kp,2399,10/20/23,3/20/20,236118,Contractors - Building,7,50,350,2000,"$7,762 ",,Charlotte,NC,Colton Temanson,Colton Temanson,350,1-9 employees,5-9 employees,1,0,7,0,350
Leap,5wDgYzBfm5,Timeless Exteriors Inc,Premium 2020,0011K00002PNT6d,2830,10/24/23,2/24/21,not found,Contractors - Siding,2,105,210,1000,"$7,745 ",,,WI,Francesca Furnells,Francesca Furnells,210,1-9 employees,1-4 employees,,0,2,0,210
Leap,uP9KS6Hzwx,Miller Custom Exteriors,Premium 2019,0014100000k2wRW,1416,11/6/23,12/6/18,not found,Glass Products & Services,1,85.5,85.5,2000,"$7,729 ",44627,Fredericksburg,OH,Sydney Phillips,Sydney Phillips,85.5,1-9 employees,5-9 employees,7,0,1,0,85.5
Leap,bmq2EQ1156,The Window Source,SalesPro Enterprise 2023,0011K00002d7N60,6757,10/31/23,6/19/23,not found,,30,85,2550,0,"$7,650 ",,,PA,Jordan Kahlenberg,Jordan Kahlenberg,2550,20-49 employees,20-49 employees,,0,30,0,2550
Leap,s1jPB34hAD,Lifetime Quality Roofing,SalesPro Enterprise 2023,0011K00002U3Kv9,6360,10/27/23,3/27/23,238160,Contractors - Roofing,7,125,875,1500,"$7,625 ",43220,Columbus,OH,Jordan Kahlenberg,Jordan Kahlenberg,875,50-249 employees,100-249 employees,,0,7,0,875
Leap,mc6Izn42H2,Dream Bath Solutions,Premium 2021,0011K00002Sit9r,3145,11/4/23,11/4/21,not found,Contractors - Building,3,99,297,1000,"$7,541 ",60527,Burr Ridge,IL,Christopher Cielo,Christopher Cielo,297,1-9 employees,1-4 employees,,0,3,0,297
Leap,AdIbdIv1fr,Country Town Builders INC,Premium 2021,0011K00002U4oBx,3290,10/17/23,2/17/22,not found,Contractors - Siding,3,99,297,1500,"$7,440 ",,,ON,Christopher Cielo,Christopher Cielo,297,1-9 employees,1-4 employees,,0,3,0,297
Leap,78R3hoLQVP,Centurion Exteriors DBA Castle Windows,Premium 2019,0014100001iXslb,1878,10/13/23,5/13/19,not found,Glass Products & Services,1,60.5,60.5,1500,"$7,384 ",46808,Ft Wayne,IN,Sydney Phillips,Sydney Phillips,60.5,10-19 employees,10-19 employees,15,0,1,0,60.5
Leap,QrFdnCwKST,Total Home Solutions,Premium 2020,0014100001dLIUK,2817,10/9/23,2/9/21,not found,Contractors - Building,2,99,198,1000,"$7,336 ",,Franklin,TN,Daniil Lyalko,Kevin Powell,198,1-9 employees,1-4 employees,3,0,2,0,198
Leap,jYAYs96CuK,ReBath of Sioux Falls,Premium 2020,0011K00002NF03F,2737,10/23/23,11/23/20,not found,Contractors - Building,3,55,165,1500,"$7,335 ",,Souix Falls,SD,Francesca Furnells,Francesca Furnells,165,50-249 employees,100-249 employees,,0,3,0,165
Leap,zNmvCb0pdz,Xtreme Exteriors,SalesPro Enterprise 2023,0011K00002JW3Ye,6469,10/10/23,4/10/23,not found,Contractors - Siding,10,115,1150,0,"$7,333 ",65714,Nixa,MO,Sydney Stansell,Sydney Stansell,1150,10-19 employees,10-19 employees,8,0,10,0,1150
Leap,s6VtYnFE0o,Reylos Glass,Premium 2021,0011K00002YLETu,3572,10/31/23,8/31/22,not found,Glass Products & Services,7,99,693,1000,"$7,274 ",,,FL,Christopher Cielo,Christopher Cielo,693,1-9 employees,5-9 employees,,0,7,0,693
Leap,uPoc2zsJhC,Joe Campbell Roofing,Enterprise 2021,0011K00002VNxTZ,3529,10/9/23,8/9/22,238160,Contractors - Roofing,5,110,550,500,"$7,241 ",28697,Wilkesboro,NC,Christopher Cielo,Christopher Cielo,550,1-9 employees,5-9 employees,11,0,5,0,550
Leap,Az0AW0rwG4,Dwan Concrete Coatings,Premium 2019,0011K00002H3Pdb,2337,10/17/23,2/17/20,not found,Contractors - Painting,1,137.5,137.5,1500,"$7,138 ",49022,Benton Harbor,MI,Sydney Phillips,Sydney Phillips,137.5,1-9 employees,1-4 employees,1,0,1,0,137.5
Leap,l6mBHBWeLU,Dream Builders of Virginia,Premium 2021,0011K00002SgfbL,3121,10/27/23,10/27/21,not found,Contractors - Deck & Patio,3,99,297,0,"$7,128 ",23024,Bumpass,VA,Corey Stroup Mishenko,Corey Stroup Mishenko,297,10-19 employees,10-19 employees,,0,3,0,297
Leap,2ZNy43bdeR,ABC Seamless/Twin City Exteriors,Premium 2021,0011K000022363A,3191,10/10/23,12/10/21,not found,Contractors - Building,1,99,99,0,"$7,124 ",55369,Maple Grove,MN,Christopher Cielo,Christopher Cielo,99,250+ employees,500-999 employees,,0,1,0,99
Leap,4DSSDxpunr,Comfort Guard Fiberglass Windows,Premium 2019,0014100001wNY3Y,1411,10/27/23,11/27/18,not found,Glass Products & Services,1,85.5,85.5,2000,"$7,045 ",48529,Burton,MI,Corey Stroup Mishenko,Corey Stroup Mishenko,85.5,10-19 employees,10-19 employees,1,0,1,0,85.5
Leap,OsINTiwQkE,"Custom Services Company, DBA ReBath Memphis",Premium 2020,0011K00002NEQkb,2712,10/29/23,10/29/20,not found,Contractors - Building,1,55,55,1000,"$6,982 ",38122,Memphis,TN,Francesca Furnells,Francesca Furnells,55,50-249 employees,100-249 employees,4,0,1,0,55
Leap,IkVJwr0Rix,Guardian Roof Systems,Premium 2020,0011K00002PNfpl,2877,10/31/23,3/31/21,238160,Contractors - Roofing,2,99,198,1000,"$6,940 ",77581,Pearland,TX,Daniil Lyalko,Kevin Powell,198,1-9 employees,1-4 employees,3,0,2,0,198
Leap,xIWJRWrBw9,Northwest Window & Door,Premium 2021,0011K00002YIvkI,3641,11/7/23,10/7/22,not found,Glass Products & Services,4,99,396,1000,"$6,898 ",99206,Spokane Valley,WA,Corey Stroup Mishenko,Corey Stroup Mishenko,396,10-19 employees,10-19 employees,6,0,4,0,396
Leap,EKzYuyAD9h,Shaqs Restoration Services LLC,Premium 2021,0011K00002YKieP,3550,10/19/23,8/19/22,not found,Contractors - Roofing,3,125,375,1500,"$6,885 ",,,VA,Francesca Furnells,Francesca Furnells,375,10-19 employees,10-19 employees,3,0,3,0,375
Leap,GbjaRPEdvC,Nason?s Home Solutions,Premium 2020,0011K00002LRtDH,2614,10/10/23,7/10/20,not found,Home Improvement & Remodeling Services,1,125,125,2000,"$6,875 ",4468,Old Towne,ME,Sydney Phillips,Sydney Phillips,125,1-9 employees,1-4 employees,1,0,1,0,125
Leap,4VG7heDbOi,Express Sunrooms of Macon,Premium 2021,0011K00002H6Gc1,3200,10/30/23,12/16/21,not found,Engineers,4,99,396,0,"$6,777 ",31052,Lizella,Georgia,Francesca Furnells,Francesca Furnells,396,50-249 employees,100-249 employees,,0,4,0,396
Leap,lLlCC0E0BQ,Re-Bath of the Midlands,Enterprise 2021,0011K00002U3Wgv,3457,11/1/23,6/1/22,not found,Contractors - Building,4,110,440,0,"$6,721 ",29209,Columbia,SC,Sydney Stansell,Sydney Stansell,440,50-249 employees,100-249 employees,,0,4,0,440
Leap,zpvFLYGSl1,Elite Construction and Remodeling,Premium 2019,0011K00002H5ozO,2330,10/11/23,2/11/20,not found,Engineers,2,55,110,2000,"$6,710 ",99212,Spokane,WA,Sydney Phillips,Sydney Phillips,110,1-9 employees,1-4 employees,2,0,2,0,110
Leap,aMeIv4NfYk,A. Caspersen Co.,SalesPro Enterprise 2023,0011K00002bpvlb,6309,10/30/23,3/16/23,not found,,5,116.1,580.5,1500,"$6,644 ",44224,Cuyahoga Falls,OH,Christopher Cielo,Christopher Cielo,580.5,1-9 employees,5-9 employees,3,0,5,0,580.5
Leap,uNaGcMe3CB,Exterior Source of Central VA,Premium 2021,0011K00002PQov1,2917,10/30/23,4/30/21,not found,Contractors - Building,1,89,89,0,"$6,586 ",,,VA,Sydney Phillips,Sydney Phillips,89,1-9 employees,1-4 employees,3,0,1,0,89
Leap,hhBh3OrzkM,Potomac Custom Remodeling,Enterprise 2021,0011K00002b4tkp,6138,10/15/23,2/15/23,not found,,10,100,1000,0,"$6,500 ",,potomac,MD,Jordan Kahlenberg,Jordan Kahlenberg,1000,10-19 employees,10-19 employees,,0,10,0,1000
Leap,kSPMf58W7u,The Arthur Group DBA T.A.G. Exteriors,Enterprise 2021,0011K00002Xa06m,3499,10/13/23,7/13/22,not found,Contractors - Roofing,3,125,375,0,"$6,474 ",46227,Indianapolis,IN,Colton Temanson,Colton Temanson,375,1-9 employees,1-4 employees,,0,3,0,375
Leap,FS7eujras0,Kitchen Restylers,Premium 2021,0011K00002YMNaS,3628,10/29/23,9/29/22,not found,Home Improvement & Remodeling Services,5,99,495,500,"$6,435 ",,,North Carolina,Colton Temanson,Colton Temanson,495,1-9 employees,5-9 employees,,0,5,0,495
Leap,An72EjRaxA,"Coastal Bay Construction, Inc",Enterprise 2021,0011K00002VMSdM,3486,10/30/23,6/30/22,not found,Contractors - Building,3,112.5,337.5,1500,"$6,391 ",19940,Delmar,DE,Francesca Furnells,Francesca Furnells,337.5,10-19 employees,10-19 employees,,0,3,0,337.5
Leap,qykFE9269N,Popa Construction,Premium 2019,0011K00002H5pca,2343,10/20/23,2/20/20,not found,,1,137.5,137.5,500,"$6,388 ",33626,Tampa,FL,Corey Stroup Mishenko,Corey Stroup Mishenko,137.5,1-9 employees,1-4 employees,1,0,1,0,137.5
Leap,N363bch4Bf,Richmond Exteriors,Premium 2021,0011K000027SrXr,5789,11/6/23,1/6/23,not found,Contractors - Roofing,7,90,630,0,"$6,300 ",46227,Indianapolis,IN,Sydney Stansell,Sydney Stansell,630,50-249 employees,50-99 employees,0,0,7,0,630
Leap,sbe317XJLM,Xtreme Home Products,Premium 2021,0011K00002WFaIt,3473,10/22/23,6/22/22,not found,Glass Products & Services,3,99,297,1500,"$6,252 ",,,Nc,Christopher Cielo,Christopher Cielo,297,1-9 employees,1-4 employees,2,0,3,0,297
Leap,RD7l3WVaZq,Southwest Bath and Home Design,Premium 2021,0011K00002U4Q6C,3278,11/8/23,2/8/22,not found,Contractors - Building,3,99,297,0,"$6,237 ",,,TX,Christopher Cielo,Christopher Cielo,297,1-9 employees,1-4 employees,,0,3,0,297
Leap,ugw3Mh6TsB,Coastal Bath Co.,Premium 2021,0011K00002RVUkn,3027,10/30/23,8/30/21,not found,Contractors - Building,5,50,250,750,"$6,174 ",19956,Laurel,DE,Christopher Cielo,Christopher Cielo,250,1-9 employees,5-9 employees,4,0,5,0,250
Leap,kwGDivvGjB,Kitchen Rescue,Premium 2019,0011K00002AGBMh,2213,10/29/23,11/29/19,not found,Home Improvement & Remodeling Services,1,137.5,137.5,0,"$6,163 ",N8X 2W6,Windsor,ON,Sydney Phillips,Sydney Phillips,137.5,10-19 employees,10-19 employees,1,0,1,0,137.5
Leap,LEhkxsXEZ5,PACC Building Group LLC,Premium 2021,0011K00002XuXYs,3500,10/14/23,7/14/22,not found,Contractors - Roofing,2,99,198,1000,"$6,148 ",,,Illinois,Colton Temanson,Colton Temanson,198,1-9 employees,1-4 employees,,0,2,0,198
Leap,HDFEJPHfTj,Cutting Edge Homes LLC,Enterprise 2021,0011K00002SkWgQ,3193,10/13/23,12/13/21,not found,Contractors - Building,1,125,125,500,"$6,125 ",49508,Wyoming,MI,Daniil Lyalko,Kevin Powell,125,1-9 employees,1-4 employees,,0,1,0,125
Leap,TUGUdil8GQ,Scope Restoration Inc,Premium 2021,0011K00002SjCrq,3303,10/25/23,2/25/22,not found,Contractors - Roofing,3,89,267,750,"$6,090 ",20602,Waldorf,Maryland,Christopher Cielo,Christopher Cielo,267,1-9 employees,1-4 employees,,0,3,0,267
Leap,Qo33yDGkTV,ReBath NH,Premium 2021,0011K00002VOORq,3484,10/30/23,6/30/22,not found,Contractors - Building,4,89,356,1500,"$6,074 ",,,NH,Christopher Cielo,Christopher Cielo,356,50-249 employees,50-99 employees,,0,4,0,356
Leap,GvKET4Jgs6,Culligan Water of VA,Premium 2021,0011K00002ZNUpj,5616,10/30/23,11/30/22,not found,,7,99,693,0,"$5,984 ",,,VA,Yesenia Romero,Yesenia Romero,693,1-9 employees,5-9 employees,,0,7,0,693
Leap,EXebnpalXi,Semper Fi Roofing and Exteriors,Premium 2021,0011K00002aLriB,6066,10/30/23,1/30/23,not found,,7,94,658,0,"$5,922 ",53149,Mukwonago,Wisconsin,Jordan Kahlenberg,Jordan Kahlenberg,658,1-9 employees,5-9 employees,6,0,7,0,658
Leap,82IVk5AAmn,A Christian Glass,SalesPro Team 2023,0011K000027S7Qd,6264,10/30/23,3/9/23,not found,Glass Products & Services,11,84,924,0,"$5,834 ",33445,Delray Beach,FL,Colton Temanson,Colton Temanson,924,50-249 employees,100-249 employees,,0,11,0,924
Leap,Ko8tTzAmB9,Graboyes Window and Door,Premium 2021,0014100000hGEQG,6470,10/11/23,4/11/23,444110,Glass Products & Services,9,99,891,0,"$5,796 ",19401,Norristown,PA,Sydney Stansell,Sydney Stansell,891,10-19 employees,10-19 employees,6,0,9,0,891
Leap,sD8Jb1sNYL,Apex Consulting,Enterprise 2021,0011K00002U3RO6,3239,10/14/23,1/14/22,not found,Cabinets & Countertops,2,125,250,0,"$5,795 ",,,Tennessee,Colton Temanson,Colton Temanson,250,10-19 employees,10-19 employees,,0,2,0,250
Leap,Emm9uxR2Jw,Pure Cooling,Premium 2021,0011K00002VNpAy,3474,10/22/23,6/22/22,not found,Contractors - Building,3,99,297,1000,"$5,752 ",,,FL,Christopher Cielo,Christopher Cielo,297,1-9 employees,1-4 employees,,0,3,0,297
Leap,gkM7l2sItL,Metropolitan Home Improvement LLC,Premium 2021,0014100001fxLQH,5761,10/30/23,12/30/22,not found,Glass Products & Services,5,99,495,0,"$5,700 ",92801,Anaheim,CA,Corey Stroup Mishenko,Corey Stroup Mishenko,495,1-9 employees,5-9 employees,1,0,5,0,495
Leap,nHoY1Yauon,ReBath Fairfield County,Premium 2020,0011K00002H6JAp,2402,10/30/23,3/21/20,not found,Contractors - Building,1,60.5,60.5,2000,"$5,700 ",,Fairfield,CT,Francesca Furnells,Francesca Furnells,60.5,50-249 employees,100-249 employees,2,0,1,0,60.5
Leap,1ted93AErH,Garrety Glass,Premium 2021,0011K00002bpIHP,6236,11/6/23,3/6/23,not found,Glass Products & Services,8,89,712,0,"$5,696 ",17313,Dallastown,PA,Jordan Kahlenberg,Jordan Kahlenberg,712,50-249 employees,50-99 employees,,0,8,0,712
Leap,j0CBjMOUhZ,King Kong Coatings LLC,Premium 2021,0011K00002VNUhQ,3417,10/30/23,5/12/22,not found,Contractors - Concrete,3,99,297,500,"$5,549 ",76706,Robinson,TX,Christopher Cielo,Christopher Cielo,297,1-9 employees,1-4 employees,2,0,3,0,297
Leap,oT0uHYkbAq,Bath Factory,Premium 2021,0011K00002VL3Uk,3358,10/25/23,3/25/22,not found,Contractors - Building,3,99,297,500,"$5,549 ",,,PA,Christopher Cielo,Christopher Cielo,297,1-9 employees,1-4 employees,3,0,3,0,297
Leap,46gEu7X1H3,Color Wise Contracting,Premium 2020,0011K00002LUlAh,2727,10/16/23,11/16/20,not found,Contractors - Painting,1,125,125,1250,"$5,500 ",40383,Versailles,KY,Sydney Phillips,Sydney Phillips,125,1-9 employees,1-4 employees,1,0,1,0,125
Leap,3eCPoQm4uZ,Ultimate Baths LLC,Enterprise 2021,0011K00002b2kJv,6104,10/29/23,2/6/23,not found,,5,112.5,562.5,1000,"$5,500 ",,,PA,Christopher Cielo,Christopher Cielo,562.5,1-9 employees,5-9 employees,3,0,5,0,562.5
Leap,2fEjzTYQ2J,Luxury Bath Technologies Pacific Coast,SalesPro Team 2023,0011K000029gKqe,6488,10/13/23,4/13/23,not found,Glass Products & Services,8,99,792,1500,"$5,485 ",91355,Valencia,CA,Corey Stroup Mishenko,Corey Stroup Mishenko,792,1-9 employees,5-9 employees,7,0,8,0,792
